film_id,title,wikidata_uri,entity_text,entity_label,sentence,start_char,end_char
Q124350264,Cidade; Campo,http://www.wikidata.org/entity/Q124350264,Joana,ORG,"In first tale: Joana moves to São Paulo and tries to restart her life, after a disaster floods her land.",216,221
Q124350264,Cidade; Campo,http://www.wikidata.org/entity/Q124350264,São Paulo,PERSON,"In first tale: Joana moves to São Paulo and tries to restart her life, after a disaster floods her land.",231,240
Q124350264,Cidade; Campo,http://www.wikidata.org/entity/Q124350264,Flavia,GPE,"In the second tale: Flavia moves to farm in the country with her wife Mara, following the death of her estranged father.",326,332
Q124350264,Cidade; Campo,http://www.wikidata.org/entity/Q124350264,Mara,PERSON,"In the second tale: Flavia moves to farm in the country with her wife Mara, following the death of her estranged father.",376,380
Q136339272,Circo (film),http://www.wikidata.org/entity/Q136339272,Circo,PERSON,"Circo is a Canadian documentary film, directed by Lamia Chraibi and released in 2024.",0,5
Q136339272,Circo (film),http://www.wikidata.org/entity/Q136339272,Lamia Chraibi,ORG,"Circo is a Canadian documentary film, directed by Lamia Chraibi and released in 2024.",50,63
Q136339272,Circo (film),http://www.wikidata.org/entity/Q136339272,2024,DATE,"Circo is a Canadian documentary film, directed by Lamia Chraibi and released in 2024.",80,84
Q136339272,Circo (film),http://www.wikidata.org/entity/Q136339272,Richard,PERSON,"The film is a portrait of Richard, a queer Brazilian circus performer who turns to drag to support himself after his adoptive mother kicks him out of her home.",112,119
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Park Young-ju,ORG,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",85,98
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Ra Mi-ran,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",109,118
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Gong Myung,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",120,130
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Yeom Hye-ran,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",132,144
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Park Byung-eun,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",146,160
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Jang Yoon-ju,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",162,174
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Lee Moo-saeng,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",176,189
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Ahn Eun-jin,PERSON,"Citizen of a Kind (Korean: 시민덕희) is a 2024 South Korean crime drama film directed by Park Young-ju, starring Ra Mi-ran, Gong Myung, Yeom Hye-ran, Park Byung-eun, Jang Yoon-ju, Lee Moo-saeng, and Ahn Eun-jin.",195,206
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Kim Seong-ja,PERSON,"It is based on the true story of Kim Seong-ja, a laundromat owner in Hwaseong, Gyeonggi, who caught the head of a voice phishing organization in 2016.",241,253
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Hwaseong,GPE,"It is based on the true story of Kim Seong-ja, a laundromat owner in Hwaseong, Gyeonggi, who caught the head of a voice phishing organization in 2016.",277,285
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,Gyeonggi,GPE,"It is based on the true story of Kim Seong-ja, a laundromat owner in Hwaseong, Gyeonggi, who caught the head of a voice phishing organization in 2016.",287,295
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,2016,DATE,"It is based on the true story of Kim Seong-ja, a laundromat owner in Hwaseong, Gyeonggi, who caught the head of a voice phishing organization in 2016.",353,357
Q115778970,Citizen of a Kind,http://www.wikidata.org/entity/Q115778970,"January 24, 2024",DATE,"It was released on January 24, 2024.",378,394
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,Hunter,PERSON,City Hunter is a Japanese live-action film based on the manga of the same name by Tsukasa Hojo and part of its media franchise.,5,11
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,Tsukasa Hojo,PERSON,City Hunter is a Japanese live-action film based on the manga of the same name by Tsukasa Hojo and part of its media franchise.,82,94
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,Yūichi Satō,ORG,"The film was directed by Yūichi Satō from a screenplay by Tatsuro Mashima and produced by Horipro, the film was released on Netflix on April 25, 2024.",153,164
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,Tatsuro Mashima,PERSON,"The film was directed by Yūichi Satō from a screenplay by Tatsuro Mashima and produced by Horipro, the film was released on Netflix on April 25, 2024.",186,201
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,Horipro,ORG,"The film was directed by Yūichi Satō from a screenplay by Tatsuro Mashima and produced by Horipro, the film was released on Netflix on April 25, 2024.",218,225
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,Netflix,GPE,"The film was directed by Yūichi Satō from a screenplay by Tatsuro Mashima and produced by Horipro, the film was released on Netflix on April 25, 2024.",252,259
Q115727176,City Hunter (2024 film),http://www.wikidata.org/entity/Q115727176,"April 25, 2024",DATE,"The film was directed by Yūichi Satō from a screenplay by Tatsuro Mashima and produced by Horipro, the film was released on Netflix on April 25, 2024.",263,277
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Alex Garland,PERSON,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",75,87
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Kirsten Dunst,PERSON,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",102,115
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Wagner Moura,ORG,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",117,129
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Cailee Spaeny,PERSON,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",131,144
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Stephen McKinley Henderson,PERSON,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",146,172
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Sonoya Mizuno,PERSON,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",174,187
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Nick Offerman,PERSON,"Civil War is a 2024 dystopian action thriller film written and directed by Alex Garland, and starring Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, Sonoya Mizuno, and Nick Offerman.",193,206
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,the United States,GPE,"Set during a civil war fought across the United States between a despotic federal government and secessionist movements, the plot follows a group of war journalists traveling from New York City to Washington, D.C., to interview the President of the United States before rebels take the capital city.",245,262
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,New York City,GPE,"Set during a civil war fought across the United States between a despotic federal government and secessionist movements, the plot follows a group of war journalists traveling from New York City to Washington, D.C., to interview the President of the United States before rebels take the capital city.",388,401
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Washington,GPE,"Set during a civil war fought across the United States between a despotic federal government and secessionist movements, the plot follows a group of war journalists traveling from New York City to Washington, D.C., to interview the President of the United States before rebels take the capital city.",405,415
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,D.C.,GPE,"Set during a civil war fought across the United States between a despotic federal government and secessionist movements, the plot follows a group of war journalists traveling from New York City to Washington, D.C., to interview the President of the United States before rebels take the capital city.",417,421
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,the United States,GPE,"Set during a civil war fought across the United States between a despotic federal government and secessionist movements, the plot follows a group of war journalists traveling from New York City to Washington, D.C., to interview the President of the United States before rebels take the capital city.",453,470
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Atlanta,GPE,"Principal photography began in Atlanta, Georgia, in 2022, with production moving to London later in the year.",539,546
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,Georgia,GPE,"Principal photography began in Atlanta, Georgia, in 2022, with production moving to London later in the year.",548,555
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,2022,DATE,"Principal photography began in Atlanta, Georgia, in 2022, with production moving to London later in the year.",560,564
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,London,GPE,"Principal photography began in Atlanta, Georgia, in 2022, with production moving to London later in the year.",592,598
Q111538862,Civil War (film),http://www.wikidata.org/entity/Q111538862,the year,DATE,"Principal photography began in Atlanta, Georgia, in 2022, with production moving to London later in the year.",608,616
Q17514177,Class of Her Own,http://www.wikidata.org/entity/Q17514177,Boaz Dvir,PERSON,Class of Her Own is a documentary feature film by Boaz Dvir released in 2024.,50,59
Q17514177,Class of Her Own,http://www.wikidata.org/entity/Q17514177,2024,DATE,Class of Her Own is a documentary feature film by Boaz Dvir released in 2024.,72,76
Q17514177,Class of Her Own,http://www.wikidata.org/entity/Q17514177,Gloria Merriex’s,PERSON,"The documentary captures Gloria Merriex’s transformation into an educational innovator and shows her engaging her math, reading, and science students at the most effective levels through unconventional teaching practices, which included hip-hop and dance routines.",103,119
Q123353614,Classified (2024 film),http://www.wikidata.org/entity/Q123353614,2024,DATE,"Classified is a 2024 American action thriller film directed by Roel Reiné, written by Bob DeRosa, and starring Aaron Eckhart, Tim Roth and Abigail Breslin.",16,20
Q123353614,Classified (2024 film),http://www.wikidata.org/entity/Q123353614,Roel Reiné,ORG,"Classified is a 2024 American action thriller film directed by Roel Reiné, written by Bob DeRosa, and starring Aaron Eckhart, Tim Roth and Abigail Breslin.",63,73
Q123353614,Classified (2024 film),http://www.wikidata.org/entity/Q123353614,Bob DeRosa,PERSON,"Classified is a 2024 American action thriller film directed by Roel Reiné, written by Bob DeRosa, and starring Aaron Eckhart, Tim Roth and Abigail Breslin.",86,96
Q123353614,Classified (2024 film),http://www.wikidata.org/entity/Q123353614,Aaron Eckhart,PERSON,"Classified is a 2024 American action thriller film directed by Roel Reiné, written by Bob DeRosa, and starring Aaron Eckhart, Tim Roth and Abigail Breslin.",111,124
Q123353614,Classified (2024 film),http://www.wikidata.org/entity/Q123353614,Tim Roth,PERSON,"Classified is a 2024 American action thriller film directed by Roel Reiné, written by Bob DeRosa, and starring Aaron Eckhart, Tim Roth and Abigail Breslin.",126,134
Q123353614,Classified (2024 film),http://www.wikidata.org/entity/Q123353614,Abigail Breslin,PERSON,"Classified is a 2024 American action thriller film directed by Roel Reiné, written by Bob DeRosa, and starring Aaron Eckhart, Tim Roth and Abigail Breslin.",139,154
Q125635768,Click (2024 film),http://www.wikidata.org/entity/Q125635768,2024,DATE,"Click is a 2024 Indian Kannada-language comedy drama film written and directed by Shashikumar, co-directed by Veeru and produced by Shashikiransuhas under Sharanya Films.",11,15
Q125635768,Click (2024 film),http://www.wikidata.org/entity/Q125635768,Shashikumar,ORG,"Click is a 2024 Indian Kannada-language comedy drama film written and directed by Shashikumar, co-directed by Veeru and produced by Shashikiransuhas under Sharanya Films.",82,93
Q125635768,Click (2024 film),http://www.wikidata.org/entity/Q125635768,Veeru,PERSON,"Click is a 2024 Indian Kannada-language comedy drama film written and directed by Shashikumar, co-directed by Veeru and produced by Shashikiransuhas under Sharanya Films.",110,115
Q125635768,Click (2024 film),http://www.wikidata.org/entity/Q125635768,Shashikiransuhas under Sharanya Films,PERSON,"Click is a 2024 Indian Kannada-language comedy drama film written and directed by Shashikumar, co-directed by Veeru and produced by Shashikiransuhas under Sharanya Films.",132,169
Q125635768,Click (2024 film),http://www.wikidata.org/entity/Q125635768,Pavan Basrur,PERSON,The film stars Pavan Basrur in lead role.,186,198
Q133306326,Close to Me (film),http://www.wikidata.org/entity/Q133306326,Stefano Sardo,PERSON,Close to Me is an Italian erotic thriller black comedy drama film directed by Stefano Sardo and starring Mariela Garriga and Riccardo Scamarcio.,78,91
Q133306326,Close to Me (film),http://www.wikidata.org/entity/Q133306326,Mariela Garriga,PERSON,Close to Me is an Italian erotic thriller black comedy drama film directed by Stefano Sardo and starring Mariela Garriga and Riccardo Scamarcio.,105,120
Q133306326,Close to Me (film),http://www.wikidata.org/entity/Q133306326,Riccardo Scamarcio,PERSON,Close to Me is an Italian erotic thriller black comedy drama film directed by Stefano Sardo and starring Mariela Garriga and Riccardo Scamarcio.,125,143
Q133306326,Close to Me (film),http://www.wikidata.org/entity/Q133306326,Italy,GPE,"It was theatrically released in Italy on 24 October 2024, by Medusa Distribuzione.",177,182
Q133306326,Close to Me (film),http://www.wikidata.org/entity/Q133306326,24 October 2024,DATE,"It was theatrically released in Italy on 24 October 2024, by Medusa Distribuzione.",186,201
Q133306326,Close to Me (film),http://www.wikidata.org/entity/Q133306326,Medusa Distribuzione,PERSON,"It was theatrically released in Italy on 24 October 2024, by Medusa Distribuzione.",206,226
Q131283482,Close to the Sultan,http://www.wikidata.org/entity/Q131283482,Javier Rebollo,ORG,"Close to the Sultan is a 2024 comedy-drama film directed by Javier Rebollo starring Félix Moati, Pilar López de Ayala, Ilies Kadri, Jan Budař, and Farouk Saïdi.",60,74
Q131283482,Close to the Sultan,http://www.wikidata.org/entity/Q131283482,López de Ayala,PERSON,"Close to the Sultan is a 2024 comedy-drama film directed by Javier Rebollo starring Félix Moati, Pilar López de Ayala, Ilies Kadri, Jan Budař, and Farouk Saïdi.",103,117
Q131283482,Close to the Sultan,http://www.wikidata.org/entity/Q131283482,Ilies Kadri,ORG,"Close to the Sultan is a 2024 comedy-drama film directed by Javier Rebollo starring Félix Moati, Pilar López de Ayala, Ilies Kadri, Jan Budař, and Farouk Saïdi.",119,130
Q131283482,Close to the Sultan,http://www.wikidata.org/entity/Q131283482,Jan Budař,PERSON,"Close to the Sultan is a 2024 comedy-drama film directed by Javier Rebollo starring Félix Moati, Pilar López de Ayala, Ilies Kadri, Jan Budař, and Farouk Saïdi.",132,141
Q131283482,Close to the Sultan,http://www.wikidata.org/entity/Q131283482,Farouk Saïdi,ORG,"Close to the Sultan is a 2024 comedy-drama film directed by Javier Rebollo starring Félix Moati, Pilar López de Ayala, Ilies Kadri, Jan Budař, and Farouk Saïdi.",147,159
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,2014,DATE,CobraGator is a 2024 American film shot in 2014 directed by Jim Wynorski for Roger Corman's New Horizon Pictures.,43,47
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,Jim Wynorski,PERSON,CobraGator is a 2024 American film shot in 2014 directed by Jim Wynorski for Roger Corman's New Horizon Pictures.,60,72
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,Roger Corman's,PERSON,CobraGator is a 2024 American film shot in 2014 directed by Jim Wynorski for Roger Corman's New Horizon Pictures.,77,91
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,New Horizon Pictures,ORG,CobraGator is a 2024 American film shot in 2014 directed by Jim Wynorski for Roger Corman's New Horizon Pictures.,92,112
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,years,DATE,The movie took a number of years to be released.,141,146
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,Syfy,ORG,"According to The Guardian ""We can only speculate as to why this was, although perhaps it failed to live up to the high quality of other Syfy work such as 5-Headed Shark Attack or Mansquito.""",299,303
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,Mansquito,PERSON,"According to The Guardian ""We can only speculate as to why this was, although perhaps it failed to live up to the high quality of other Syfy work such as 5-Headed Shark Attack or Mansquito.""",342,351
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,Super Monster Monster Fest,ORG,The movie was eventually released at Super Monster Monster Fest in August 2024.,391,417
Q30126698,CobraGator,http://www.wikidata.org/entity/Q30126698,August 2024,DATE,The movie was eventually released at Super Monster Monster Fest in August 2024.,421,432
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Mads K. Baekkevold,PERSON,"The Chef and the Daruma is a Canadian documentary film, directed by Mads K. Baekkevold and released in 2024.",68,86
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,2024,DATE,"The Chef and the Daruma is a Canadian documentary film, directed by Mads K. Baekkevold and released in 2024.",103,107
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Hidekazu Tojo,PERSON,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",135,148
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Canada,GPE,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",174,180
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Vancouver,GPE,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",216,225
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,California,GPE,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",300,310
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Tojo,ORG,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",406,410
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Tojo,ORG,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",436,440
Q130558713,The Chef and the Daruma,http://www.wikidata.org/entity/Q130558713,Gabriel Prevost-Takahashi,PERSON,"The film is a portrait of Hidekazu Tojo, a Japanese immigrant to Canada who became a prominent chef on the Vancouver restaurant scene and has been credited by some sources as the inventor of California roll, It blends both contemporary documentary footage and dramatic reenactments of scenes from Tojo's early life, with young Tojo performed by actor Gabriel Prevost-Takahashi.",460,485
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,The Children's Train,ORG,"The Children's Train is a 2024 Italian drama film co-written and directed by Cristina Comencini, based on the 2019 novel of the same name by Viola Ardone.",0,20
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,Cristina Comencini,PERSON,"The Children's Train is a 2024 Italian drama film co-written and directed by Cristina Comencini, based on the 2019 novel of the same name by Viola Ardone.",77,95
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,2019,DATE,"The Children's Train is a 2024 Italian drama film co-written and directed by Cristina Comencini, based on the 2019 novel of the same name by Viola Ardone.",110,114
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,Viola Ardone,ORG,"The Children's Train is a 2024 Italian drama film co-written and directed by Cristina Comencini, based on the 2019 novel of the same name by Viola Ardone.",141,153
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,Italy,GPE,It tells the story of a young Neapolitan boy who travels to northern Italy to live with a host family as part of the treni della felicità initiative.,224,229
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,20 October 2024,DATE,It premiered at the 19th Rome Film Festival on 20 October 2024 and was released on Netflix on 4 December 2024.,352,367
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,Netflix,GPE,It premiered at the 19th Rome Film Festival on 20 October 2024 and was released on Netflix on 4 December 2024.,388,395
Q124485988,The Children's Train,http://www.wikidata.org/entity/Q124485988,4 December 2024,DATE,It premiered at the 19th Rome Film Festival on 20 October 2024 and was released on Netflix on 4 December 2024.,399,414
Q134238369,The Children of October 7,http://www.wikidata.org/entity/Q134238369,October 7,DATE,The Children of October 7 is a 2024 Israeli documentary film in which dancer and activist Montana Tucker interviews seven of the young victims of the October 7 attacks.,16,25
Q134238369,The Children of October 7,http://www.wikidata.org/entity/Q134238369,Montana Tucker,PERSON,The Children of October 7 is a 2024 Israeli documentary film in which dancer and activist Montana Tucker interviews seven of the young victims of the October 7 attacks.,90,104
Q134238369,The Children of October 7,http://www.wikidata.org/entity/Q134238369,October 7,DATE,The Children of October 7 is a 2024 Israeli documentary film in which dancer and activist Montana Tucker interviews seven of the young victims of the October 7 attacks.,150,159
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,2024,DATE,"The Christmas Letter is a 2024 American Christmas comedy film written by Michael J. Cunningham, directed by Tori Hunter and starring Angus Benfield, Chevy Chase and Randy Quaid.",26,30
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,Michael J. Cunningham,PERSON,"The Christmas Letter is a 2024 American Christmas comedy film written by Michael J. Cunningham, directed by Tori Hunter and starring Angus Benfield, Chevy Chase and Randy Quaid.",73,94
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,Hunter,PERSON,"The Christmas Letter is a 2024 American Christmas comedy film written by Michael J. Cunningham, directed by Tori Hunter and starring Angus Benfield, Chevy Chase and Randy Quaid.",113,119
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,Angus Benfield,PERSON,"The Christmas Letter is a 2024 American Christmas comedy film written by Michael J. Cunningham, directed by Tori Hunter and starring Angus Benfield, Chevy Chase and Randy Quaid.",133,147
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,Chevy Chase,GPE,"The Christmas Letter is a 2024 American Christmas comedy film written by Michael J. Cunningham, directed by Tori Hunter and starring Angus Benfield, Chevy Chase and Randy Quaid.",149,160
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,Randy Quaid,PERSON,"The Christmas Letter is a 2024 American Christmas comedy film written by Michael J. Cunningham, directed by Tori Hunter and starring Angus Benfield, Chevy Chase and Randy Quaid.",165,176
Q130545588,The Christmas Letter,http://www.wikidata.org/entity/Q130545588,Hunter,PERSON,It is Hunter's feature directorial debut.,184,190
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Matthew Rogers,PERSON,The Clean Up Crew is a 2024 American crime action comedy film written by Matthew Rogers and directed by Jon Keeyes.,73,87
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Jon Keeyes,PERSON,The Clean Up Crew is a 2024 American crime action comedy film written by Matthew Rogers and directed by Jon Keeyes.,104,114
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Jonathan Rhys Meyers,PERSON,"It stars Jonathan Rhys Meyers, Swen Temmel, Ekaterina Baker, Melissa Leo, and Antonio Banderas.",125,145
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Swen Temmel,PERSON,"It stars Jonathan Rhys Meyers, Swen Temmel, Ekaterina Baker, Melissa Leo, and Antonio Banderas.",147,158
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Ekaterina Baker,PERSON,"It stars Jonathan Rhys Meyers, Swen Temmel, Ekaterina Baker, Melissa Leo, and Antonio Banderas.",160,175
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Melissa Leo,PERSON,"It stars Jonathan Rhys Meyers, Swen Temmel, Ekaterina Baker, Melissa Leo, and Antonio Banderas.",177,188
Q123144592,The Clean Up Crew,http://www.wikidata.org/entity/Q123144592,Antonio Banderas,PERSON,"It stars Jonathan Rhys Meyers, Swen Temmel, Ekaterina Baker, Melissa Leo, and Antonio Banderas.",194,210
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Complete Unknown,ORG,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",2,18
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,2024,DATE,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",24,28
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Bob Dylan,PERSON,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",109,118
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,James Mangold,PERSON,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",132,145
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Mangold,GPE,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",158,165
